periodo,cve_ent,ent,cve_mun,ent_mun,mun,evmun2018,ev2018,ev2008,ev1998,pob_tot,hombres,mujeres,analf,po2sm,gini,hom_doloso,hom_culposo,num_consul,ictpc,inc_delic15,evmun2018.IMP,hom_doloso.IMP,hom_culposo.IMP,inc_delic15.IMP
2016,20,Oaxaca,20386,20386,Santa Cruz Zenzontepec,72.6,73.92,74.27,72.02,18535,8944,9591,27.66,64.18,0.394,NA,NA,4,579.43,0,72.6,2.079563217,1.303774971,0
2016,20,Oaxaca,20387,20387,Santa Gertrudis,NA,73.92,74.27,72.02,2962,1429,1533,15.5,55.37,0.457,NA,NA,3,"1,350.65",0,72.98435497,0.281569058,0.413080701,0
2016,20,Oaxaca,20388,20388,Santa Inés del Monte,NA,73.92,74.27,72.02,2668,1301,1367,17.9,63.82,0.37,NA,NA,1,609.02,0,72.79996506,0.738283856,0.120048233,0
2016,20,Oaxaca,20389,20389,Santa Inés Yatzeche,NA,73.92,74.27,72.02,948,408,539,32.82,73.93,0.394,NA,NA,2,806.55,0,72.84123233,0.433924219,0.643343942,0
2016,20,Oaxaca,20390,20390,Santa Lucía del Camino,NA,73.92,74.27,72.02,50006,23961,26045,2.38,28.33,0.444,7,8,2,"3,880.44",0,73.6459106,7,8,0
2016,20,Oaxaca,20391,20391,Santa Lucía Miahuatlán,72.7,73.92,74.27,72.02,3549,1713,1836,37.98,67.52,0.371,NA,NA,,541.19,0,72.7,0.063527083,0.176282887,0
2016,20,Oaxaca,20392,20392,Santa Lucía Monteverde,NA,73.92,74.27,72.02,6850,3272,3579,24.84,74.38,0.406,NA,NA,3,765.73,0,72.3302827,0.090339714,0.181780753,0
2016,20,Oaxaca,20393,20393,Santa Lucía Ocotlán,NA,73.92,74.27,72.02,3729,1658,2071,19.41,44.61,0.348,NA,NA,5,"1,062.07",0,71.81588179,0.355612132,0.424329166,0
2016,20,Oaxaca,20394,20394,Santa María Alotepec,NA,73.92,74.27,72.02,2911,1449,1462,19.48,50.22,0.434,NA,NA,1,748.56,0,72.94596867,0.293637843,0.578139893,0
2016,20,Oaxaca,20395,20395,Santa María Apazco,NA,73.92,74.27,72.02,1992,891,1101,43.24,23.02,0.374,NA,NA,1,709.66,0,72.65332993,0.052844304,0.286184016,0
2016,20,Oaxaca,20396,20396,Santa María la Asunción,NA,73.92,74.27,72.02,3286,1458,1829,54.35,91.51,0.418,NA,NA,3,622.36,0,72.74320014,0.18338475,0.234471422,0
2016,20,Oaxaca,20397,20397,Heroica Ciudad de Tlaxiaco,73.7,73.92,74.27,72.02,41674,19510,22164,7.82,47.09,0.418,8,10,1,"1,926.25",0,73.7,8,10,0
2016,20,Oaxaca,20398,20398,Ayoquezco de Aldama,72.3,73.92,74.27,72.02,4403,2049,2354,21.13,61.34,0.394,NA,NA,4,"1,172.10",0,72.3,0.971290183,0.473367349,0
2016,20,Oaxaca,20399,20399,Santa María Atzompa,NA,73.92,74.27,72.02,33437,15808,17629,4.06,33.91,0.434,3,5,11,"2,404.88",0,73.5426714,3,5,0
2016,20,Oaxaca,20400,20400,Santa María Camotlán,NA,73.92,74.27,72.02,1798,830,968,11.68,73.76,0.374,NA,NA,2,"1,063.74",0,72.99553113,0.118664862,0.115884373,0
2016,20,Oaxaca,20401,20401,Santa María Colotepec,NA,73.92,74.27,72.02,25228,12303,12925,9.93,45.34,0.456,9,7,9,"1,362.21",0,72.82244425,9,7,0
2016,20,Oaxaca,20402,20402,Santa María Cortijo,NA,73.92,74.27,72.02,1158,549,609,13.33,62.78,0.401,NA,NA,2,926.53,0,72.15464428,0.183169373,0.040003237,0
2016,20,Oaxaca,20403,20403,Santa María Coyotepec,NA,73.92,74.27,72.02,3290,1557,1733,3.12,37.45,0.374,NA,NA,3,"1,856.77",0,72.7578166,0.243171228,0.300699386,0
2016,20,Oaxaca,20404,20404,Santa María Chachoápam,NA,73.92,74.27,72.02,770,358,412,3.94,67.73,0.383,NA,NA,,"1,084.69",0,0,0,0.05073007,0
2016,20,Oaxaca,20405,20405,Villa de Chilapa de Díaz,NA,73.92,74.27,72.02,2067,931,1135,14.55,66.38,0.429,NA,NA,3,"1,105.09",0,72.89997886,0.120364586,0.165278764,0
2016,20,Oaxaca,20406,20406,Santa María Chilchotla,NA,73.92,74.27,72.02,20639,10077,10561,32.8,82.74,0.41,NA,NA,3,550.4,0,73.19654111,1.50722909,0.710395056,0
2016,20,Oaxaca,20407,20407,Santa María Chimalapa,72.7,73.92,74.27,72.02,8591,4291,4300,24.74,84.5,0.419,NA,NA,6,701.04,0,72.7,0.516651508,0.337649649,0
2016,20,Oaxaca,20408,20408,Santa María del Rosario,NA,73.92,74.27,72.02,497,255,242,6.61,62.67,0.366,NA,NA,,"1,156.08",0,0,0.027198375,0.462136891,0
2016,20,Oaxaca,20409,20409,Santa María del Tule,NA,73.92,74.27,72.02,8419,3847,4572,1.69,24.15,0.451,NA,NA,3,"4,728.97",0,72.1414523,1.613852861,1.477197871,0
2016,20,Oaxaca,20410,20410,Santa María Ecatepec,NA,73.92,74.27,72.02,3315,1631,1683,9.14,62.34,0.392,NA,NA,3,701.06,0,72.79999476,0.195515575,0.241756101,0
2016,20,Oaxaca,20411,20411,Santa María Guelacé,NA,73.92,74.27,72.02,886,391,495,4.19,53.33,0.444,NA,NA,1,"1,546.08",0,72.96948077,0.511384409,0.487500407,0
2016,20,Oaxaca,20412,20412,Santa María Guienagati,NA,73.92,74.27,72.02,3541,1785,1755,13.42,70.84,0.36,NA,NA,2,698.3,0,72.70961637,0.056680636,0.026838392,0
2016,20,Oaxaca,20413,20413,Santa María Huatulco,NA,73.92,74.27,72.02,43318,20966,22352,8.03,35.95,0.447,10,9,18,"2,068.51",0,73.57977929,10,9,0
2016,20,Oaxaca,20414,20414,Santa María Huazolotitlán,73.2,73.92,74.27,72.02,11212,5527,5685,18.93,61.1,0.433,NA,NA,5,"1,108.15",0,73.2,0.78185121,0.381544476,0
2016,20,Oaxaca,20415,20415,Santa María Ipalapa,NA,73.92,74.27,72.02,5332,2554,2778,18.29,79.76,0.375,NA,NA,3,811.51,0,71.59998568,0.255679173,0.291718384,0
2016,20,Oaxaca,20416,20416,Santa María Ixcatlán,NA,73.92,74.27,72.02,480,226,253,18.47,64.86,0.377,NA,NA,,859.1,0,0,0,0.280043997,0
2016,20,Oaxaca,20417,20417,Santa María Jacatepec,NA,73.92,74.27,72.02,9597,4545,5052,17.78,72.46,0.425,NA,NA,1,973.69,0,73.45643629,1.40172809,0.308179111,0
2016,20,Oaxaca,20418,20418,Santa María Jalapa del Marqués,NA,73.92,74.27,72.02,12517,6015,6502,9.71,51.42,0.43,NA,NA,4,"2,063.04",0,73.46354223,1.014819332,1.121481656,0
2016,20,Oaxaca,20419,20419,Santa María Jaltianguis,NA,73.92,74.27,72.02,580,255,325,3.31,60.27,0.385,NA,NA,1,"1,258.56",0,0,0,0.018132444,0
2016,20,Oaxaca,20420,20420,Santa María Lachixío,NA,73.92,74.27,72.02,1871,858,1013,23.52,70.93,0.384,NA,NA,1,655.17,0,72.76448342,0,0.039277605,0
2016,20,Oaxaca,20421,20421,Santa María Mixtequilla,NA,73.92,74.27,72.02,4608,2231,2377,9.09,42.32,0.41,NA,NA,2,"1,981.32",0,72.79996142,0.385708719,0.38725749,0
2016,20,Oaxaca,20422,20422,Santa María Nativitas,NA,73.92,74.27,72.02,724,333,391,13.08,73.74,0.356,NA,NA,1,979.98,0,0,0,0.040890187,0
2016,20,Oaxaca,20423,20423,Santa María Nduayaco,NA,73.92,74.27,72.02,506,261,245,7.75,72.09,0.329,NA,NA,1,735.79,0,73.29998998,0,0.849522229,0
2016,20,Oaxaca,20424,20424,Santa María Ozolotepec,NA,73.92,74.27,72.02,3971,1887,2084,20.9,64.36,0.385,NA,NA,4,626.58,0,72.13052003,0.666062341,0.380402596,0
2016,20,Oaxaca,20425,20425,Santa María Pápalo,NA,73.92,74.27,72.02,2317,1142,1175,19.69,47.64,0.378,NA,NA,,682.8,0,0,1.0426778,0.749555332,0
2016,20,Oaxaca,20426,20426,Santa María Peñoles,NA,73.92,74.27,72.02,7857,3770,4087,18.96,58,0.396,NA,NA,2,788.23,0,73.12394665,0.553875787,0.514682012,0
2016,20,Oaxaca,20427,20427,Santa María Petapa,NA,73.92,74.27,72.02,16592,8008,8583,14.89,65.56,0.428,NA,NA,,"1,538.36",0,73.51760557,1.564924837,1.314515782,0
2016,20,Oaxaca,20428,20428,Santa María Quiegolani,NA,73.92,74.27,72.02,1906,953,954,23.43,85.45,0.387,NA,NA,1,419.08,0,72.53207381,0,0.01583238,0
2016,20,Oaxaca,20429,20429,Santa María Sola,NA,73.92,74.27,72.02,1534,716,818,17.77,90.4,0.359,NA,NA,,919.17,0,72.89165391,0.287751647,0.200670096,0
2016,20,Oaxaca,20430,20430,Santa María Tataltepec,NA,73.92,74.27,72.02,220,104,116,20.48,65.43,0.341,NA,NA,,839.43,0,73.29999729,0,0.259493645,0
2016,20,Oaxaca,20431,20431,Santa María Tecomavaca,NA,73.92,74.27,72.02,1852,875,976,8.37,78.04,0.465,NA,NA,2,865.79,0,72.69411248,0.035266751,0.214760633,0
2016,20,Oaxaca,20432,20432,Santa María Temaxcalapa,NA,73.92,74.27,72.02,1015,494,522,10.36,28.13,0.387,NA,NA,,851.29,0,71.91999684,0.64968718,0.211274075,0
2016,20,Oaxaca,20433,20433,Santa María Temaxcaltepec,NA,73.92,74.27,72.02,2607,1189,1418,36.94,81.99,0.407,NA,NA,1,602.28,0,72.85204797,0.37917522,0.156244574,0
2016,20,Oaxaca,20434,20434,Santa María Teopoxco,NA,73.92,74.27,72.02,4751,2253,2498,30.29,81.13,0.395,NA,NA,1,617.27,0,72.84880299,0.129555231,0.119326356,0
2016,20,Oaxaca,20435,20435,Santa María Tepantlali,NA,73.92,74.27,72.02,4354,2132,2222,35.59,71.96,0.391,NA,NA,,629.35,0,72.37142454,1.381482768,0.392170833,0
2016,20,Oaxaca,20436,20436,Santa María Texcatitlán,NA,73.92,74.27,72.02,1255,607,648,29.59,46.38,0.361,NA,NA,,690.86,0,72.28056611,0.414665357,0.553820748,0
2016,20,Oaxaca,20437,20437,Santa María Tlahuitoltepec,NA,73.92,74.27,72.02,10101,4848,5253,26.34,48.77,0.482,NA,NA,1,"1,117.43",0,73.51834011,1.807238381,0.94018228,0
2016,20,Oaxaca,20438,20438,Santa María Tlalixtac,72.9,73.92,74.27,72.02,1889,899,990,27.08,67.36,0.379,NA,NA,,529.8,0,72.9,0.093366597,0.120849039,0
2016,20,Oaxaca,20439,20439,Santa María Tonameca,NA,73.92,74.27,72.02,26517,13132,13384,19.85,50.24,0.442,6,6,11,727.95,0,73.24618173,6,6,0
2016,20,Oaxaca,20440,20440,Santa María Totolapilla,74.1,73.92,74.27,72.02,923,443,480,27.22,67.61,0.353,NA,NA,,608.13,0,74.1,0.547683624,0.831951238,0
2016,20,Oaxaca,20441,20441,Santa María Xadani,NA,73.92,74.27,72.02,8027,4041,3987,27.9,50.88,0.388,NA,NA,2,"1,206.96",0,72.95104957,0.658507756,0.493242924,0
2016,20,Oaxaca,20442,20442,Santa María Yalina,NA,73.92,74.27,72.02,392,180,212,11.65,22.22,0.377,NA,NA,1,"1,230.75",0,73.29999634,0.053462757,0.452619084,0
2016,20,Oaxaca,20443,20443,Santa María Yavesía,NA,73.92,74.27,72.02,461,200,262,2.49,70.19,0.37,NA,NA,1,"1,044.65",0,0,0,0.568287739,0
2016,20,Oaxaca,20444,20444,Santa María Yolotepec,NA,73.92,74.27,72.02,484,247,236,11.07,71.62,0.37,NA,NA,,759.22,0,0,0,0.452921734,0
2016,20,Oaxaca,20445,20445,Santa María Yosoyúa,NA,73.92,74.27,72.02,1907,939,968,20.38,52.41,0.385,NA,NA,,744.27,0,72.79309468,0.203383935,0.291925205,0
2016,20,Oaxaca,20446,20446,Santa María Yucuhiti,NA,73.92,74.27,72.02,6660,3126,3534,19.47,83.51,0.378,NA,NA,4,784.56,0,72.12598016,0.148212089,0.186016139,0
2016,20,Oaxaca,20447,20447,Santa María Zacatepec,NA,73.92,74.27,72.02,16181,7564,8618,17.52,65,0.432,NA,NA,5,882.54,0,73.38116204,1.30124618,1.095395255,0
2016,20,Oaxaca,20448,20448,Santa María Zaniza,72.4,73.92,74.27,72.02,2088,1018,1071,21.48,89.02,0.376,NA,NA,1,506.74,0,72.4,0.036758837,0.072403769,0
2016,20,Oaxaca,20449,20449,Santa María Zoquitlán,NA,73.92,74.27,72.02,3479,1751,1728,15.93,58.1,0.381,NA,NA,,767.24,0,72.69999595,0.059480612,0.141517548,0
2016,20,Oaxaca,20450,20450,Santiago Amoltepec,NA,73.92,74.27,72.02,12691,6075,6616,26.65,36.15,0.404,NA,NA,4,546.76,0,73.09444497,0.555801344,1.254565556,0
2016,20,Oaxaca,20451,20451,Santiago Apoala,NA,73.92,74.27,72.02,1135,533,602,32.88,89.01,0.359,NA,NA,1,759.71,0,72.39885855,0,0.193007175,0
2016,20,Oaxaca,20452,20452,Santiago Apóstol,NA,73.92,74.27,72.02,4533,2042,2491,24.04,59.52,0.388,NA,NA,,972.84,0,72.60119325,0.51172056,0.309167702,0
2016,20,Oaxaca,20453,20453,Santiago Astata,NA,73.92,74.27,72.02,4110,2044,2066,10.06,52.29,0.431,NA,NA,3,"1,267.67",0,74.27729391,0.514568352,0.876984717,0
2016,20,Oaxaca,20454,20454,Santiago Atitlán,NA,73.92,74.27,72.02,3229,1627,1602,23.62,68.17,0.397,NA,NA,1,593.27,0,72.7956058,0,0.071765918,0
2016,20,Oaxaca,20455,20455,Santiago Ayuquililla,NA,73.92,74.27,72.02,3048,1424,1624,15.26,71.2,0.371,NA,NA,,719.74,0,72.82217631,0.011697524,0.066885126,0
2016,20,Oaxaca,20456,20456,Santiago Cacaloxtepec,NA,73.92,74.27,72.02,1781,866,915,21.32,68.72,0.401,NA,NA,,909.97,0,73.05554931,0.055941901,0.281011399,0
2016,20,Oaxaca,20457,20457,Santiago Camotlán,NA,73.92,74.27,72.02,3644,1850,1794,15.19,76.04,0.382,NA,NA,1,563.64,0,72.61843177,0.25095827,0.100728089,0
2016,20,Oaxaca,20458,20458,Santiago Comaltepec,NA,73.92,74.27,72.02,990,471,519,12.11,71.11,0.373,NA,NA,2,993.91,0,72.00844497,0,0.127202172,0
2016,20,Oaxaca,20459,20459,Santiago Chazumba,NA,73.92,74.27,72.02,4514,2073,2441,8.14,69.9,0.404,NA,NA,3,992.49,0,72.47390674,0.768856749,0.419461578,0
2016,20,Oaxaca,20460,20460,Santiago Choápam,NA,73.92,74.27,72.02,5686,2762,2924,17.9,71.82,0.418,NA,NA,1,622.52,0,72.49582339,0.50286267,0.126374104,0
2016,20,Oaxaca,20461,20461,Santiago del Río,NA,73.92,74.27,72.02,621,316,305,28.29,82.58,0.431,NA,NA,,809.45,0,0,0,0,0
2016,20,Oaxaca,20462,20462,Santiago Huajolotitlán,NA,73.92,74.27,72.02,4626,2146,2480,8.64,57.63,0.415,NA,NA,,"1,602.50",0,72.79996578,0.173096732,0.286596949,0
2016,20,Oaxaca,20463,20463,Santiago Huauclilla,NA,73.92,74.27,72.02,668,318,350,9.22,80.8,0.342,NA,NA,,707.93,0,72.68836879,0,0.344966685,0
2016,20,Oaxaca,20464,20464,Santiago Ihuitlán Plumas,NA,73.92,74.27,72.02,497,223,273,12.41,76.84,0.381,NA,NA,1,871.71,0,0,0,0.073898033,0
2016,20,Oaxaca,20465,20465,Santiago Ixcuintepec,NA,73.92,74.27,72.02,1635,799,836,22.32,29.59,0.4,NA,NA,,556.84,0,73.21910103,0.079010726,0.055157382,0
2016,20,Oaxaca,20466,20466,Santiago Ixtayutla,NA,73.92,74.27,72.02,12377,5957,6420,34.57,73.81,0.398,NA,NA,1,583.14,0,72.69563578,0.307593594,0.89025163,0
2016,20,Oaxaca,20467,20467,Santiago Jamiltepec,73.8,73.92,74.27,72.02,19422,9265,10158,15.43,54.66,0.448,NA,NA,1,"1,239.09",0,73.8,2.231290842,1.135376239,0
2016,20,Oaxaca,20468,20468,Santiago Jocotepec,72.8,73.92,74.27,72.02,14180,7035,7145,22.9,70.85,0.424,NA,NA,3,581.52,0,72.8,1.011082011,0.758999048,0
2016,20,Oaxaca,20469,20469,Santiago Juxtlahuaca,73,73.92,74.27,72.02,33169,15572,17597,22.64,63.33,0.538,7,5,12,964.82,0,73,7,5,0
2016,20,Oaxaca,20470,20470,Santiago Lachiguiri,72.8,73.92,74.27,72.02,4956,2408,2549,14.78,50.8,0.353,NA,NA,1,722.91,0,72.8,0.307538204,0.369572998,0
2016,20,Oaxaca,20471,20471,Santiago Lalopa,NA,73.92,74.27,72.02,549,248,301,8.8,43.92,0.35,NA,NA,1,711.69,0,0,0,0.28332281,0
2016,20,Oaxaca,20472,20472,Santiago Laollaga,NA,73.92,74.27,72.02,3480,1723,1757,10.98,53.39,0.456,NA,NA,,"2,189.65",0,72.99998832,0.129334319,0.515126311,0
2016,20,Oaxaca,20473,20473,Santiago Laxopa,NA,73.92,74.27,72.02,1462,695,767,7.41,23.16,0.377,NA,NA,2,803.22,0,72.0814726,0.511884821,0.207965974,0
2016,20,Oaxaca,20474,20474,Santiago Llano Grande,NA,73.92,74.27,72.02,3449,1704,1744,18.2,52.03,0.469,NA,NA,2,"1,185.28",0,72.80780177,0,0.249995401,0
2016,20,Oaxaca,20475,20475,Santiago Matatlán,NA,73.92,74.27,72.02,10065,4744,5321,22.26,67.81,0.379,NA,NA,3,"1,150.77",0,73.62586088,1.347444942,0.526645912,0
2016,20,Oaxaca,20476,20476,Santiago Miltepec,NA,73.92,74.27,72.02,521,260,261,6.89,88.16,0.342,NA,NA,,961.95,0,72.59997241,0,0.320007643,0
2016,20,Oaxaca,20477,20477,Santiago Minas,NA,73.92,74.27,72.02,1432,697,735,20.99,52.37,0.375,NA,NA,,691.71,0,72.27895054,0.477368815,0.168355241,0
2016,20,Oaxaca,20478,20478,Santiago Nacaltepec,NA,73.92,74.27,72.02,1833,874,959,10.97,82.97,0.346,NA,NA,,741,0,72.70945374,0.052547654,0.125660176,0
2016,20,Oaxaca,20479,20479,Santiago Nejapilla,NA,73.92,74.27,72.02,223,123,100,11.31,90.2,0.36,NA,NA,,"1,064.25",0,72.25841123,0.930479751,0.64627448,0
2016,20,Oaxaca,20480,20480,Santiago Nundiche,NA,73.92,74.27,72.02,1019,496,523,19.88,88.89,0.365,NA,NA,,790.46,0,72.75458623,0.10429718,0.444240292,0
2016,20,Oaxaca,20481,20481,Santiago Nuyoó,NA,73.92,74.27,72.02,1874,868,1006,19.31,87.57,0.382,NA,NA,,705.29,0,72.4912928,0,0.013840516,0
2016,20,Oaxaca,20482,20482,Santiago Pinotepa Nacional,73.8,73.92,74.27,72.02,55034,26553,28481,14.46,51.43,0.478,20,18,31,"1,510.73",0,73.8,20,18,0
2016,20,Oaxaca,20483,20483,Santiago Suchilquitongo,73.7,73.92,74.27,72.02,10331,4931,5400,4.43,46.1,0.416,NA,NA,6,"1,617.22",0,73.7,2.178055378,0.820552958,0
2016,20,Oaxaca,20484,20484,Santiago Tamazola,NA,73.92,74.27,72.02,4364,2018,2346,17.2,69.66,0.394,NA,NA,6,952.31,0,72.16312527,0.704273243,0.230263006,0
2016,20,Oaxaca,20485,20485,Santiago Tapextla,NA,73.92,74.27,72.02,3156,1611,1545,27.53,67.45,0.383,NA,NA,,677.88,0,72.84342585,0.087674368,0.112967599,0
2016,20,Oaxaca,20486,20486,Villa Tejúpam de la Unión,NA,73.92,74.27,72.02,2625,1263,1361,8.08,71.81,0.403,NA,NA,4,"1,172.25",0,0,0.480588786,0.518968915,0
2016,20,Oaxaca,20487,20487,Santiago Tenango,NA,73.92,74.27,72.02,2042,1011,1031,5.37,54.39,0.399,NA,NA,,"1,289.07",0,73.13873545,0.336083731,0.643974373,0
2016,20,Oaxaca,20488,20488,Santiago Tepetlapa,NA,73.92,74.27,72.02,138,60,78,8.33,80.95,0.286,NA,NA,,"1,309.51",0,73.03598773,1.184715212,0.762764777,0
2016,20,Oaxaca,20489,20489,Santiago Tetepec,NA,73.92,74.27,72.02,5152,2499,2653,15.84,43.3,0.419,NA,NA,1,730.59,0,72.50501429,0.523780187,0.483312358,0
2016,20,Oaxaca,20490,20490,Santiago Texcalcingo,NA,73.92,74.27,72.02,3233,1539,1694,31.82,50.23,0.389,NA,NA,,580.98,0,72.78561134,0.034086613,0.101352826,0
2016,20,Oaxaca,20491,20491,Santiago Textitlán,NA,73.92,74.27,72.02,4274,2079,2195,12.03,51.1,0.35,NA,NA,5,475.92,0,73.12382874,0.520679185,0.923926756,0
2016,20,Oaxaca,20492,20492,Santiago Tilantongo,NA,73.92,74.27,72.02,3102,1441,1661,22.16,63.28,0.394,NA,NA,3,811.51,0,72.88283526,0.011697829,0.181630071,0
2016,20,Oaxaca,20493,20493,Santiago Tillo,NA,73.92,74.27,72.02,601,278,323,7.37,67,0.436,NA,NA,,"1,522.82",0,0,0,0,0
2016,20,Oaxaca,20494,20494,Santiago Tlazoyaltepec,NA,73.92,74.27,72.02,5252,2481,2771,30.23,71.5,0.368,NA,NA,4,601.13,0,71.6722202,0.175317625,0.246743434,0
2016,20,Oaxaca,20495,20495,Santiago Xanica,NA,73.92,74.27,72.02,2926,1457,1469,24.1,62.08,0.395,NA,NA,1,614.78,0,72.88868116,0.754231411,0.60255072,0
2016,20,Oaxaca,20496,20496,Santiago Xiacuí,NA,73.92,74.27,72.02,2506,1187,1319,3.31,51.87,0.341,NA,NA,2,"1,509.52",0,72.79997088,0.555750121,0.333317874,0
2016,20,Oaxaca,20497,20497,Santiago Yaitepec,NA,73.92,74.27,72.02,4431,2023,2408,44.26,67.05,0.381,NA,NA,1,847.62,0,72.53400054,0.523614128,0.068604234,0
2016,20,Oaxaca,20498,20498,Santiago Yaveo,NA,73.92,74.27,72.02,7389,3699,3690,21.21,72.98,0.395,NA,NA,2,615.89,0,72.95737789,0.218159652,0.297401667,0
2016,20,Oaxaca,20499,20499,Santiago Yolomécatl,NA,73.92,74.27,72.02,2092,983,1109,4.29,47.87,0.368,NA,NA,3,"1,652.20",0,71.7999799,0.984796871,0.459174448,0
2016,20,Oaxaca,20500,20500,Santiago Yosondúa,NA,73.92,74.27,72.02,8197,3882,4315,16.54,63.58,0.424,NA,NA,2,883.82,0,73.32376226,0.513604805,0.450337878,0
2016,20,Oaxaca,20501,20501,Santiago Yucuyachi,NA,73.92,74.27,72.02,1033,504,529,21.34,70.95,0.373,NA,NA,1,"1,031.30",0,71.79999617,0.301758041,0.383562591,0
2016,20,Oaxaca,20502,20502,Santiago Zacatepec,NA,73.92,74.27,72.02,5886,2902,2984,26.75,67.93,0.426,NA,NA,6,672.1,0,72.59512104,0.386357623,0.265342918,0
2016,20,Oaxaca,20503,20503,Santiago Zoochila,NA,73.92,74.27,72.02,345,165,180,10.39,10.26,0.352,NA,NA,,912.07,0,73.29999597,0,0.183732735,0
2016,20,Oaxaca,20504,20504,Nuevo Zoquiápam,NA,73.92,74.27,72.02,1775,852,923,4.83,77.22,0.372,NA,NA,2,890.96,0,72.89999446,0.119940369,0.158719982,0
2016,20,Oaxaca,20505,20505,Santo Domingo Ingenio,NA,73.92,74.27,72.02,7707,3828,3878,13.12,39.81,0.416,NA,NA,1,"2,048.10",0,73.09259959,0.879508949,0.804435924,0
2016,20,Oaxaca,20506,20506,Santo Domingo Albarradas,NA,73.92,74.27,72.02,793,367,426,16.7,76.69,0.371,NA,NA,,917.74,0,74.09996962,0,0.298533662,0
2016,20,Oaxaca,20507,20507,Santo Domingo Armenta,NA,73.92,74.27,72.02,3321,1649,1671,21.16,60.22,0.398,NA,NA,1,960.99,0,72.75037285,0.042092184,0.157335404,0
2016,20,Oaxaca,20508,20508,Santo Domingo Chihuitán,NA,73.92,74.27,72.02,1588,784,804,9.9,50.5,0.423,NA,NA,1,"1,913.60",0,73.18822657,0.077827689,0.604816158,0
2016,20,Oaxaca,20509,20509,Santo Domingo de Morelos,NA,73.92,74.27,72.02,11690,5622,6068,28.54,67.52,0.439,NA,NA,1,654.11,0,73.05881202,0.23350529,0.890510403,0
2016,20,Oaxaca,20510,20510,Santo Domingo Ixcatlán,NA,73.92,74.27,72.02,722,336,387,13.96,77.06,0.377,NA,NA,2,831.88,0,73.33332356,0,0.278554861,0
2016,20,Oaxaca,20511,20511,Santo Domingo Nuxaá,NA,73.92,74.27,72.02,3743,1808,1935,7.14,71.49,0.389,NA,NA,5,699.13,0,68.99997447,0.435051518,0.425643827,0
2016,20,Oaxaca,20512,20512,Santo Domingo Ozolotepec,NA,73.92,74.27,72.02,902,436,466,26.85,68.71,0.355,NA,NA,1,585.43,0,73.91867004,0.072518533,0.441758728,0
2016,20,Oaxaca,20513,20513,Santo Domingo Petapa,NA,73.92,74.27,72.02,8948,4467,4482,16.54,68.28,0.396,NA,NA,,"1,127.21",0,72.58738688,2.054125726,1.109706535,0
2016,20,Oaxaca,20514,20514,Santo Domingo Roayaga,NA,73.92,74.27,72.02,1083,517,566,18.56,79.67,0.407,NA,NA,1,580.76,0,71.97570775,0.563660413,0.262876887,0
2016,20,Oaxaca,20515,20515,Santo Domingo Tehuantepec,NA,73.92,74.27,72.02,65561,31815,33745,8.27,44.76,0.399,10,20,33,"2,140.61",0,73.7022696,10,20,0
2016,20,Oaxaca,20516,20516,Santo Domingo Teojomulco,NA,73.92,74.27,72.02,4912,2404,2508,16.46,69.8,0.383,NA,NA,9,708.72,0,72.11944028,0.849359403,0.382633417,0
2016,20,Oaxaca,20517,20517,Santo Domingo Tepuxtepec,NA,73.92,74.27,72.02,6203,2953,3249,37.41,59.5,0.401,NA,NA,,643.41,0,71.09328555,0.109064813,0.365328036,0
2016,20,Oaxaca,20518,20518,Santo Domingo Tlatayápam,NA,73.92,74.27,72.02,148,73,75,6.86,88.64,0.31,NA,NA,,885.51,0,72.9035996,0,0,0
2016,20,Oaxaca,20519,20519,Santo Domingo Tomaltepec,NA,73.92,74.27,72.02,3131,1529,1602,7.6,55.05,0.452,NA,NA,3,"1,497.73",0,72.97557417,0.092816815,0.569184897,0
2016,20,Oaxaca,20520,20520,Santo Domingo Tonalá,NA,73.92,74.27,72.02,7464,3423,4041,17.29,64.88,0.437,NA,NA,5,"1,155.27",0,72.91552773,1.153185276,0.948466699,0
2016,20,Oaxaca,20521,20521,Santo Domingo Tonaltepec,NA,73.92,74.27,72.02,271,109,162,14.77,87.04,0.309,NA,NA,,652.43,0,73.29997508,0.230589986,0.230589986,0
2016,20,Oaxaca,20522,20522,Santo Domingo Xagacía,NA,73.92,74.27,72.02,1368,632,737,14.29,68.97,0.4,NA,NA,2,779.75,0,72.90798653,0.321114374,0.256121788,0
2016,20,Oaxaca,20523,20523,Santo Domingo Yanhuitlán,NA,73.92,74.27,72.02,1672,791,881,6.9,60.74,0.451,NA,NA,,"1,713.42",0,73.3575179,0.096540869,0.378464904,0
2016,20,Oaxaca,20524,20524,Santo Domingo Yodohino,NA,73.92,74.27,72.02,329,154,175,13.08,49.52,0.359,NA,NA,1,763.53,0,73.29999809,0,0.708165667,0
2016,20,Oaxaca,20525,20525,Santo Domingo Zanatepec,NA,73.92,74.27,72.02,11540,5639,5901,13.08,65.31,0.407,NA,NA,6,"1,507.62",0,73.28034725,0.417797942,0.392692939,0
2016,20,Oaxaca,20526,20526,Santos Reyes Nopala,NA,73.92,74.27,72.02,17211,8318,8893,24.32,69.27,0.488,NA,NA,8,963.95,0,73.37096314,1.269982597,1.10889911,0
2016,20,Oaxaca,20527,20527,Santos Reyes Pápalo,NA,73.92,74.27,72.02,2918,1411,1507,19.41,68.24,0.389,NA,NA,,614.62,0,72.80856817,0.241788499,0.148256553,0
